ngram,adasen,bikolano,cebuano,chavacano,english,ilokano,ilonggo,kinaray-a,masbatenyo,paranan,romblomanon,spanish,tagalog,tausug,waray,yami
umu,3.2760466424384946e-05,2.066689510222751e-05,5.268522002279717e-06,3.4353624321633764e-06,2.89655949278481e-06,3.909967123963188e-05,0.0,1.5221890356156202e-05,5.3571266243461555e-05,3.217523878883495e-05,1.31419804902115e-06,2.614289904897063e-06,9.485713868095694e-05,6.376416769977533e-05,1.7977401906980787e-05,0.0
_ro,0.0,1.1477399986764366e-05,4.369319864601008e-06,4.9412930154471973e-05,5.9840287956806176e-05,2.3384391374479376e-06,2.041961079010704e-06,4.347517431754239e-06,2.14974287458641e-06,3.7658514397631512e-06,7.152455685246626e-06,6.572045219761983e-05,2.883487283534752e-05,0.0,4.219561861875219e-06,0.0
uve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.332899696532547e-05,0.0,0.0,0.0,0.0
rma,1.1570434328301773e-06,1.5901812347111572e-06,0.0,6.476047647814918e-05,0.0,5.669793305584084e-06,7.072786941288708e-07,1.3385417613992402e-06,0.00013700848275560718,2.236091162680115e-06,1.4156641780366339e-06,0.00010795176718710608,0.0,1.6952597517820666e-05,0.0,7.047386583003583e-07
egl,0.0,3.2146956102450118e-06,0.0,9.476054758178157e-05,0.0,3.2748575629706987e-06,0.0,0.0,3.01059865041641e-06,0.0,0.0,1.8976894747943175e-05,0.0,0.0,0.0,0.0
toy,0.0,0.0,7.5670561987238935e-06,0.0,0.0,0.001070780964293505,1.2731016494442602e-05,1.3385417614121652e-05,0.0,1.4907274418011376e-06,4.24699253415091e-06,9.387110190273779e-06,0.0,0.0,1.4615392203938596e-06,1.2685295849528935e-05
zke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.792048039224277e-06
mno,0.0,3.89696312204367e-06,9.89020649299112e-06,0.0,0.0,3.969893482969589e-06,6.933144292897057e-06,0.0,3.649549860508569e-06,0.0,3.353641674356362e-05,3.0672581158418453e-06,2.510361191374762e-06,0.0,1.4326830977287643e-05,2.3027484768207403e-06
tuw,0.000153849071700571,2.710798520257307e-06,2.5799279098816067e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00023125453288808334,0.0,0.0,0.00018597594067754986,0.00025511079399372435,0.0,0.0
zed,0.0,0.0,0.0,0.0,0.0002384237280455653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.603439632427395e-05
gsi,9.770851579181012e-05,8.378501990337987e-05,2.1300434339929914e-05,0.0,0.0,9.002990679174559e-05,0.0003078256326608636,2.5602047098108304e-05,2.794665736962333e-05,3.4430641734977374e-05,3.576227842623313e-05,0.0,6.044232959717075e-05,1.0548122260373005e-05,0.0002515913760143099,8.138511300109098e-06
wl_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.014276798984909e-05,0.0,0.0
enr,0.0,0.0,0.0,0.0,2.577553816708814e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0355749024813623e-05,0.0,0.0,0.0,0.0
rki,0.0,0.0,0.0,0.0,5.187407603155681e-06,0.0,0.0,0.0,0.0,0.0,8.237525723135216e-06,0.0,0.0,3.401533827934297e-06,0.0,0.0
aiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.150457647069132e-05
gmi,0.0,9.139038404636325e-06,4.5663598893604366e-05,0.0,0.0,1.3965108675758196e-05,0.0,0.0,2.139703102792744e-06,0.0,0.0,0.0,2.207708280042468e-06,1.6798176337065092e-06,1.6799422321643656e-05,0.0
tva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002920580656866439
_pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008045609072386803,0.0,0.0,0.0,0.0,0.0,0.0
ozo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011534924447394387,0.0,0.0,0.0,0.0006622246838323284
etl,0.0,1.039190165878312e-05,9.89020649299112e-06,1.0076487004342194e-05,1.4564723558591124e-06,1.4556276104221825e-05,9.24419239052941e-06,9.840855433882107e-06,9.732132961356185e-06,0.0,1.1564281635711593e-05,0.0,0.0,0.0,9.551220651525096e-06,0.0
unk,4.3762241586576325e-05,0.0,0.0,0.0,3.112444561893409e-05,0.00016495814799941957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppa,3.747605592706217e-05,0.0,0.0,0.0,9.118338267695006e-06,4.970754373581287e-05,0.0,0.0,0.0,9.148530971396703e-05,0.0,0.0,0.0,0.00010961791929417845,0.0,2.1624756013325305e-05
dul,1.2526732793821809e-06,1.0903529987426149e-05,9.284804712277141e-06,6.6774229938475646e-06,1.286887913049595e-05,6.430707627981828e-06,5.9727361561063084e-05,1.5457839757348407e-05,1.5048200122104869e-05,1.7215320867488687e-05,0.0,1.4905669570594187e-05,3.3271007117708673e-06,3.7551315246927894e-05,0.0,0.0
wu_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.450220829277089e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yom,0.0,0.0,0.0,0.0,0.0,3.90311947061426e-06,0.0,0.0,0.0,0.0,0.00013302630012942233,0.0,1.1106614973079713e-05,0.0,0.0,1.6980120098366903e-05
goo,3.324861386126206e-06,0.00023989975812170353,0.00022179462319750693,0.0,0.00026898435135689226,0.0,2.032424671895616e-06,0.00019616701515749572,0.0,0.0,0.0,0.0,0.0,0.0,0.0002141926346009566,0.0
_en,4.3501602956970176e-05,1.660732642143282e-05,7.024696003039623e-07,0.00031147286051614616,7.365536995938516e-05,1.2406626451037038e-05,4.267804408231045e-06,1.242603294380098e-06,1.7281053626923082e-06,0.0011686877056847791,1.31419804902115e-06,0.0009459372305885872,7.132115690297514e-07,0.0,6.783925247917278e-07,0.0
mec,7.25026715949503e-06,3.690516982540627e-07,3.5123480015198116e-07,5.725604053605628e-07,4.1379421325497284e-07,3.7595837730415267e-07,6.56585293574007e-07,6.21301647190049e-07,3.456210725384616e-07,3.45970309557365e-07,6.57099024510575e-07,1.742859936598042e-06,3.566057845148757e-07,0.0,6.783925247917278e-07,0.0
six,0.0,0.0,0.0,0.0,0.00012028584477829853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sia,2.3361373986343047e-06,7.134816872438116e-07,3.3951828296243285e-07,1.3421426625941669e-05,3.999908344028783e-07,4.942472956395139e-05,0.00017898056973204385,9.008643293507098e-07,5.011377277527054e-07,5.016441084684846e-07,3.175897326255609e-07,1.47413129693874e-06,3.447101016202623e-07,0.0,3.2788132766481783e-07,1.5810088687199615e-07
phe,0.0,0.0,0.0,0.0,0.0007023834150531518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01880720589589e-05
r_n,1.7650815900792524e-05,1.3199411214010514e-05,1.6975914148121642e-06,7.610087262131874e-06,1.3799683786899301e-05,1.0720805309827692e-05,6.346828713902265e-06,1.2161668446234582e-05,1.3864810467824849e-05,3.845938164925049e-06,4.2239434439199594e-05,5.622757946894908e-05,2.9300358637722294e-06,3.4097128963503404e-06,2.95093194898336e-06,0.0
ify,0.0,0.0,0.0,0.0,0.0001632450750562623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
omn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075228823534566e-05
ncl,0.0,0.0,0.0,1.0766598848748842e-05,0.00010893555966626929,0.0,0.0,0.0,0.0,0.0,0.0,2.7311054011687114e-05,0.0,0.0,0.0,0.0
eeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221322994575884e-05,0.0,0.0,0.0
ngr,5.1991465440031816e-05,5.177855601113248e-06,0.0,1.7672855198807627e-05,1.3933440945732374e-05,9.494563385169262e-05,0.0,7.845267224599802e-06,0.0,2.912411968786977e-06,9.219206633228593e-07,3.423365338327363e-05,0.0,0.0,3.2361056927626876e-05,9.178916036861323e-07
yot,9.451659743595256e-07,0.0,3.708827434871669e-06,0.0008333254752590995,0.0,1.3232978276565297e-06,4.622096195264705e-06,1.0934283815424563e-06,2.4330332403390462e-06,2.4354917283863985e-06,1.1564281635711594e-06,0.0,0.0,0.0,0.0,0.0001231970435099096
ooy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000500047753885042,0.0
ool,0.0,5.089157065449604e-05,0.0,0.0,7.262370644417953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2522326657818435e-06,0.0
wgu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.191564681830357e-05,0.0,0.0,0.0,0.0,0.0,8.450884499149953e-06,0.0,0.0
via,0.0,0.0,0.0,5.349779712448874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030533623537220433,0.0,0.0,0.0,0.0
yog,0.0,9.38696872416204e-05,0.00011486300427035051,0.0,0.0,7.80623894122852e-05,3.408264050190883e-06,0.0,0.0,0.0,0.00011085525010785196,0.0,1.8511024955132854e-06,0.0,2.28895098613478e-05,6.792048039346762e-06
ezm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71409986994252e-05,0.0,0.0,0.0,0.0
wa_,0.00015867194872174292,0.00014231975983587815,0.0001217947912257531,0.0,0.0,3.449197727735708e-05,0.00017765061387393122,0.00022027421654221484,0.00015531892268886812,8.822851944587954e-05,0.00013436398894427592,0.0,0.000230124465897485,0.0005358446108269485,0.00011762028689977171,0.00022533503162177064
ro_,0.0,0.00025135505971013965,9.612503702122217e-05,0.0006713035916481418,0.0,0.0002309208648229838,0.00031548298670715377,0.0004724302275839607,0.0004562829251309655,6.025362303621042e-05,0.0004368106864918475,0.0006619472350213873,0.00010480367242078232,0.0,0.00015348656272571107,0.0003357135911295003
asu,6.982455113695868e-05,2.1226080195503395e-05,2.563363036366368e-05,3.4591305736963063e-06,8.999793774064761e-06,1.1265931003547743e-05,5.759747057866305e-05,5.4952724090393295e-05,7.182974097788776e-05,2.0567408447207867e-05,4.271581903813794e-05,1.0529509263848143e-06,1.4822534369671277e-05,5.416197793048809e-05,2.705020953234747e-05,0.0
_ri,4.593135357734664e-05,1.5494489982131896e-05,1.092329966150252e-06,3.561292263385368e-05,9.394281765262045e-05,4.326112404278685e-05,0.0,7.390779633982208e-05,5.374357186466025e-07,6.455745325308259e-06,0.0,8.333624350832204e-05,5.489716174421931e-05,2.531549342489521e-06,1.582335698203207e-05,0.0
muy,3.8751804948740545e-05,9.09291395143523e-06,0.0,0.0,0.0,2.3819360897817534e-05,7.395353912423527e-05,7.544655832642949e-05,1.2165166201695231e-06,0.0,9.36706812492639e-05,4.9076129853469525e-05,0.0,8.595461028361998e-06,5.969512907203185e-06,0.0
_ll,0.0,0.0,0.0,0.0021281977057693545,0.0,0.0,0.0,0.0,0.0,0.0013141575060812113,0.0,0.002053791261678871,0.0,0.0,0.0,0.0
awe,0.0012864875397562384,5.786452098441021e-05,0.0,0.0,7.208867739607566e-06,0.0004650297739418392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019945703737772293
eym,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007267491401969976
ndr,2.148227306517046e-06,2.9524135860325018e-06,2.8098784012158493e-06,2.2902416214422514e-06,1.0758649544629295e-05,3.0076670184332214e-06,2.626341174296028e-06,2.485206588760196e-06,2.764968580307693e-06,2.76776247645892e-06,2.2998465857870125e-06,3.703577365270839e-05,2.8528462761190058e-06,0.0,2.713570099166911e-06,0.0
a_p,-2.8153164910987018e-14,-1.9259767308190723e-14,-2.360700756383616e-14,-3.116664015000567e-14,-1.2395194535793021e-15,-1.4552387020058528e-14,-2.6213749347145076e-14,-2.287126533205121e-14,-2.892388913939041e-14,-1.4217469534496587e-14,-2.3850724992443034e-14,-1.3276158977839872e-14,-1.6123319879022027e-14,-1.9494233921910197e-14,-1.619348003338145e-14,-9.737439017373442e-15
nja,0.0,0.0,0.0,1.0766598848748842e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0924421604674845e-05,0.0,0.0007177236376941368,0.0,0.0
aus,5.321201852444806e-06,1.783704218109529e-07,1.8673505562933806e-06,1.757238331437724e-05,1.9599550885741036e-05,9.085428228667535e-07,7.933535892377831e-07,7.507202744589248e-07,8.35229546254509e-07,1.6721470282282817e-07,4.763845989383413e-07,9.897738708017254e-06,6.894202032405246e-07,9.179996259404762e-07,1.0164321157609351e-05,0.0
_cu,0.0,1.29898770734789e-06,1.23627581162389e-06,0.000969358049817719,7.573656250467384e-05,1.3232978276565297e-06,0.0,1.0934283815424563e-06,0.0,1.2177458641931993e-06,1.1564281635711594e-06,0.0010137288072857298,1.255180595687381e-06,0.0,0.0,0.0
agj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043381207095114876,0.0,0.0
igd,7.53499499130896e-07,0.00012841081890760855,3.942305288666277e-05,0.0,0.0,7.384660410687204e-06,2.487239704156814e-05,0.0,3.103436861161384e-05,9.70803989595659e-07,1.567265127648861e-05,0.0,5.003237398649219e-06,1.5227603182625507e-06,3.9023627471550056e-05,0.0
owy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007471252843146704
swo,0.0,0.0,0.0,0.0,0.00014606138294507678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilv,0.0,0.0,0.0,0.0,4.5107191792404245e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3570499349875748e-05,0.0,0.0,0.0,0.0
naz,0.0,6.642930568573129e-06,6.32222640273566e-06,5.153043648245065e-06,7.44829583858951e-06,6.767250791474748e-06,5.909267642166062e-06,5.591714824710441e-06,6.221179305692309e-06,6.227465572032571e-06,6.8995397573610375e-06,8.2785846988407e-06,6.418904121267764e-06,0.0,6.105532723125549e-06,2.2570842261965507e-05
yea,0.0,0.0,0.0,0.0,0.0002835309198379695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03761441179178e-05
xis,0.0,0.0,0.0,4.458149760374061e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.785249674937874e-06,0.0,0.0,0.0,0.0
kci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003124342098043167
our,0.0,0.0,0.0,0.0,0.0026806559693449386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso,1.55742493242287e-06,1.962074639920482e-06,5.262533385917709e-06,1.2452870065306702e-06,4.199903761230222e-06,3.089045597746962e-06,1.8247132552469008e-05,1.4413829269611356e-05,7.517065916290581e-06,3.3442940564565634e-07,1.3656358502899116e-05,3.1588527791544423e-06,2.5853257621519667e-06,0.0,6.229745225631538e-06,3.4782195111839147e-06
oha,0.0,0.00014311631112538608,4.540233719234335e-05,0.0,0.0,0.0,3.394937731851361e-05,9.369792329885155e-05,1.6381449025285122e-05,5.9629097672045505e-06,2.6897619382955766e-05,0.0,8.451046457102475e-05,0.0,6.430772569732982e-05,0.0
adr,0.0,0.0,4.4031501998762115e-06,0.0006101072680957677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012563084845376071,0.0,0.0,0.0,0.0
rpe,6.732652551780974e-06,0.0,0.0,0.0,4.1499260825245445e-05,0.0,0.0,0.0,0.0,0.0,8.237525723135216e-06,0.0,0.0,0.0,0.0,0.0
_bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030530212997896345,0.0,0.0,0.0,0.0,0.0,0.0
yug,1.1570434328413495e-06,0.0,4.540233719234335e-06,0.0,0.0,0.0,0.0,5.3541670456486605e-06,2.9784452773245677e-06,7.751782697365916e-05,0.00020951829835144493,3.7548440761095114e-06,0.0,8.300927060530274e-05,2.923078440787719e-06,0.0
due,0.0,0.0,0.0,0.00017226558157998147,2.5937038015778404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010378200524441103,0.0,0.0,0.0,0.0
ep_,0.00043985055114394015,0.0,0.0,0.0,0.00013981452010465678,0.00012426885933953217,0.0,0.0,0.0,7.623775809497253e-06,0.0,1.2801843642765856e-05,0.0,0.0,0.0,0.00029313558151396527
abr,8.055852399438922e-06,1.0333447551113754e-05,9.483339604103491e-06,4.952647506368868e-05,1.3655209037414103e-05,1.127875131912458e-05,1.1161949990758117e-05,8.698223060660687e-06,1.4170463974076927e-05,9.341198358048856e-06,1.05135843921692e-05,7.320011733711775e-05,8.915144612871893e-06,0.0,1.1871869183855236e-05,0.0
zta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.792048039224277e-06
avy,0.0,0.0,0.0,0.0,3.2219422708860175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006061902875080545
_iv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.037614411767283e-05
itl,0.0,0.0,1.823222290005564e-06,0.0,0.0,1.95155973530713e-05,3.919503657719515e-05,4.515154580575387e-05,5.3822460907212486e-06,0.0,5.628035774706329e-05,0.0,1.8511024955132854e-06,0.0,0.0,1.6980120098366903e-05
z_t,0.0,0.0,0.0,1.4962191723439196e-05,7.208867739607566e-06,0.0,0.0,5.41196717779325e-06,0.0,3.01364074646126e-06,0.0,2.2772273697531807e-05,0.0,0.0,0.0,0.0
kog,1.662430693063103e-06,0.0,8.262936942652218e-05,0.0,0.0,3.025773546414276e-05,6.50375895006597e-05,0.0,2.139703102792744e-06,0.0,1.2204089391258685e-05,0.0,0.0,0.0,4.199855580410914e-06,0.0
suj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8093999132950133e-05,0.0,0.0,0.0,0.0
ben,2.834756410433934e-05,2.067235605124504e-05,0.0,3.823951944424047e-05,1.782969150563666e-06,3.5638700777957093e-05,7.780065635417579e-06,0.0,3.72305659661976e-06,0.00011254992185489912,4.954824623128219e-06,2.9100041589567726e-05,0.0,0.0,6.576926491708862e-06,3.9465364864820055e-05
iip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011267845998731138,0.0,0.0
sfe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011761099436417586,0.0,0.0,0.0,0.0
rav,0.0,0.0,0.0,6.101072680957677e-05,2.0749630412622723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00017479074567479751,0.0,0.0,0.0,0.0
unq,0.0,0.0,0.0,0.0,1.9331653625316108e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.820824577419236e-05,0.0,0.0,0.0,0.0
alf,0.0,2.2954799973528736e-06,2.184659932300504e-06,1.780646131692684e-06,5.14755165219838e-06,2.3384391374479376e-06,2.041961079010704e-06,1.932229969668551e-06,2.14974287458641e-06,2.151915108436086e-06,2.0435587672133217e-06,7.452834785297094e-06,2.2180671411805782e-06,0.0,2.1097809309376093e-06,0.0
yvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.792048039224277e-06
sey,9.199755046213511e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007386352242745203
e_t,5.814386414378715e-05,2.1404450617314347e-06,5.092774244436492e-07,0.00013919541428553938,0.00034799202593050415,1.2719599520134552e-06,3.173414356951132e-07,1.5014405489178496e-06,3.3409181850180357e-07,3.1770793536337357e-06,4.763845989383413e-07,0.00010024092819183431,1.7235505081013114e-07,0.0,1.1475846468268624e-06,4.743026606159884e-07
rci,0.0,0.0,0.0,0.0,3.112444561893409e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00015294190246544786,0.0,0.0,0.0,1.230228803392122e-05
str,6.748841373832437e-06,9.27526193416955e-06,6.790365659248657e-07,3.265419261569313e-05,3.6399165930661926e-05,2.4530656217402348e-05,1.1106950249328962e-06,9.008643293507097e-06,8.018203644043286e-06,1.1705029197597974e-06,9.527691978766827e-06,6.654649854752025e-05,6.894202032405246e-07,3.9342841111734694e-07,4.918219914972267e-07,0.0
omc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075228823534566e-05
_kr,7.082895291830422e-05,4.7636271530241884e-05,4.336535817532904e-05,0.0,0.0,4.6417865438605274e-05,4.1453995069280234e-05,3.9226336122999016e-05,4.073260880274317e-05,5.048180745897427e-05,8.297285969905735e-05,0.0,4.102654666892359e-05,0.0,3.9975423263539075e-05,0.0
sti,6.680924156704966e-06,2.2954799973528736e-06,3.3316063967582686e-05,6.944519913601467e-05,4.3110745087161435e-05,1.1692195687239688e-06,5.10490269752676e-07,2.8983449545028268e-06,2.4184607339097112e-05,1.452542698194358e-05,1.5326690754099914e-05,8.401377394334906e-05,0.0,0.0,7.384233258281633e-06,0.0
fig,0.0,0.0,0.0,0.0,0.00011598992175189663,0.0,0.0,0.0,0.0,0.0,0.0,2.0355749024813623e-05,0.0,0.0,0.0,0.0
eol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4367159057833575e-05,0.0,0.0,0.0,0.0,0.0,0.0
awv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3584096078448554e-05
ppi,0.0,0.0,0.0,0.0,2.0749630412622723e-05,0.0001366796083423762,0.0,0.0,0.0,4.337153485416539e-06,0.0,0.0,0.0,0.0,0.0,0.0
a_l,-9.50169315745812e-15,-6.0456668680419305e-15,-8.351225517011677e-15,-2.4024843417437733e-14,-1.0264770474953595e-15,-4.979837396223173e-15,-7.621347993073833e-15,-7.7788473951986e-15,-1.0110419861364097e-14,-6.72010234261513e-15,-8.227039246265005e-15,-1.9373811104374618e-14,-9.430306140421787e-15,-1.8770343802334378e-14,-7.318817936655733e-15,-1.5310438706562015e-15
iab,0.0,3.831415805780425e-06,0.00012580233801038392,0.0,0.0,3.122495576491408e-05,8.520660125477206e-06,4.837665622045058e-06,0.0,0.0,1.7054653862746454e-06,5.202024750816974e-05,0.0,0.0,1.4085852222367877e-05,0.0
_ca,0.0,9.755789988749712e-06,1.0377134678427392e-05,0.0010145231335319065,0.00042917711900204,1.052297611851572e-05,9.699315125300843e-06,9.178092355925617e-06,1.0211278654285447e-05,1.022159676507141e-05,9.706904144263276e-06,0.0004200688697167453,1.0535818920607746e-05,0.0,9.494014189219242e-06,0.0
ebl,0.0,0.0,0.0,0.00037448457987142113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004410412288709618,0.0,0.0,0.0,0.0
aim,2.416755719831676e-06,7.934611512462348e-05,1.4049392006079246e-06,2.00396141876197e-06,7.862090051844484e-06,5.413800633179798e-05,3.282926467870035e-06,1.4911239532561178e-05,3.8018317979230777e-06,4.1516437146883805e-06,2.6283960980423e-06,0.0,7.132115690297514e-07,1.4652191726756885e-05,3.391962623958639e-07,0.0
kuy,1.8903319487190511e-06,5.19595082939156e-05,5.0687308276579487e-05,0.0,0.0,3.5729041346726305e-05,3.4665721464485285e-06,2.1868567630849127e-06,0.0,0.00010837938191319473,3.8162129397848256e-05,0.0,1.255180595687381e-06,3.247174166270088e-05,0.0,0.0
iuh,0.0,0.0,2.9171556639562954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iv_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6187998265900265e-05,0.0,0.0,0.0,0.0
udj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007380439129168895,0.0,0.0
anw,0.0,0.00017624512706589955,1.823222290005564e-06,0.0,0.0,0.0,0.00016018841035897149,0.00013384208220991326,0.0,0.0,0.00012961536935687305,0.0,0.0,2.8169614997335844e-06,3.6975362083715676e-05,5.43363843147741e-05
nkf,0.0,0.0,0.0,0.0,8.591846055592751e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etp,0.0,0.0,1.6409000609951436e-05,0.0,5.7994960875948314e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gns,0.0,0.0,0.0,0.0,7.732661450033477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jud,0.0,2.7678877369054702e-05,3.582594961550208e-05,7.815449533171682e-05,3.310353706039782e-05,2.970071180702806e-05,3.1187801444765334e-05,2.9822479065122357e-05,4.285701299476924e-05,2.8369565383703934e-05,3.6140446348081626e-05,2.745004400141916e-05,2.1396347070892543e-05,1.4109517959099224e-05,2.6796504729273247e-05,0.0
ige,1.7355651492452656e-06,1.2721449877689257e-05,9.837173058246074e-06,0.0,3.565938301127332e-06,4.859822833357786e-06,1.060918041193306e-05,1.9408855540288985e-05,1.935989430242275e-05,5.962909767146973e-06,7.786152979201487e-06,7.509688152146509e-06,0.0,0.0,0.0,6.3426479247032235e-06
w_e,2.806881904922702e-05,0.0,0.0,0.0,1.4417735479215132e-05,0.0,0.0,0.0,0.0,3.9177329703996385e-05,2.8618935498519558e-06,0.0,0.0,0.0,0.0,4.843956622030414e-05
arc,0.0,0.0,0.0,0.00010048825592165586,5.187407603155681e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004042035993729693,0.0,0.0,0.0,0.0
tal,-2.6393592104050332e-15,-1.2264067075170774e-15,-4.603037686541869e-16,-1.6347076948842182e-15,-4.841872865544149e-16,-3.167387743180816e-15,-1.4443683696551214e-15,-9.305537070891782e-16,-1.0676603373600486e-15,-2.6394618839669063e-15,-6.766163118423556e-16,-1.3459700346197105e-15,-3.0711085483851487e-15,-1.2953823192409383e-15,-1.4764643559847792e-15,-1.9291152770268138e-15
uun,9.757315958163893e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.4512996866135172e-05,4.48520507560104e-05,1.07753692935695e-05,1.5349188476471807e-05,0.0,4.0724254901292285e-05,0.000963400832908886,7.747218722302332e-05,0.0
eps,3.324861386126206e-06,2.2847596011590813e-06,0.0,0.0,0.0,6.982554337879098e-06,0.0,0.0,0.0,4.283730383665657e-06,4.068029797086228e-06,0.0,4.415416560084936e-06,0.0,0.0,2.0251256658203287e-06
pes,4.593135357734663e-06,1.3199009984779022e-05,0.0,3.872905336431588e-05,5.7909956087231775e-06,7.015317412343813e-06,5.10490269752676e-07,4.830574924171377e-07,0.0,2.6898938855451076e-06,5.108896918033304e-06,1.8970852180756242e-05,2.2180671411805782e-06,0.0,1.0548904654688047e-05,5.086569562568186e-07
wot,0.0,9.195397933707192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_y,0.0,0.0,0.0,0.00015603524161309214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022391323927294988,0.0,0.0,0.0,0.0
